DateTime,Time_S,Volt1_V PS0,Volt2_V PS0,Curr1_A PS0,Curr2_A PS0
26-Jul-2023 11:16:10,1551,6.996967,0.8938593,-0.0001799082,2.003003
DateTime,Time_S,Volt1_V PS0,Volt2_V PS0,Curr1_A PS0,Curr2_A PS0
26-Jul-2023 11:16:15,1555,6.997018,0.893744,-0.0001787457,2.002994
DateTime,Time_S,Volt1_V PS0,Volt2_V PS0,Curr1_A PS0,Curr2_A PS0
26-Jul-2023 11:16:19,1560,6.997087,0.8937685,-0.0001812257,2.002996
DateTime,Time_S,Volt1_V PS0,Volt2_V PS0,Curr1_A PS0,Curr2_A PS0
26-Jul-2023 11:16:24,1565,6.996929,0.893751,-0.0001790557,2.002984
DateTime,Time_S,Volt1_V PS0,Volt2_V PS0,Curr1_A PS0,Curr2_A PS0
26-Jul-2023 11:16:29,1569,6.996908,0.8938133,-0.0001733207,2.002967
DateTime,Time_S,Volt1_V PS0,Volt2_V PS0,Curr1_A PS0,Curr2_A PS0
26-Jul-2023 11:16:33,1574,6.997139,0.8937868,-0.0001952532,2.002953
DateTime,Time_S,Volt1_V PS0,Volt2_V PS0,Curr1_A PS0,Curr2_A PS0
26-Jul-2023 11:16:38,1579,6.997175,0.8937998,-0.0001988182,2.002978
DateTime,Time_S,Volt1_V PS0,Volt2_V PS0,Curr1_A PS0,Curr2_A PS0
26-Jul-2023 11:16:42,1583,6.997051,0.8937464,-0.0001724682,2.002983
DateTime,Time_S,Volt1_V PS0,Volt2_V PS0,Curr1_A PS0,Curr2_A PS0
26-Jul-2023 11:16:47,1588,6.997076,0.8937269,-0.0001808382,2.002982
DateTime,Time_S,Volt1_V PS0,Volt2_V PS0,Curr1_A PS0,Curr2_A PS0
26-Jul-2023 11:16:52,1592,6.99702,0.8937167,-0.0001739407,2.00298
DateTime,Time_S,Volt1_V PS0,Volt2_V PS0,Curr1_A PS0,Curr2_A PS0
26-Jul-2023 11:16:56,1597,6.997148,0.893773,-0.0001854107,2.002977
DateTime,Time_S,Volt1_V PS0,Volt2_V PS0,Curr1_A PS0,Curr2_A PS0
26-Jul-2023 11:17:01,1602,6.997172,0.8938487,-0.0001995157,2.002958
DateTime,Time_S,Volt1_V PS0,Volt2_V PS0,Curr1_A PS0,Curr2_A PS0
26-Jul-2023 11:17:06,1606,6.997171,0.8937391,-0.0002012982,2.002983
DateTime,Time_S,Volt1_V PS0,Volt2_V PS0,Curr1_A PS0,Curr2_A PS0
26-Jul-2023 11:17:10,1611,6.997138,0.893702,-0.0001759557,2.00299
DateTime,Time_S,Volt1_V PS0,Volt2_V PS0,Curr1_A PS0,Curr2_A PS0
26-Jul-2023 11:17:15,1616,6.99705,0.8937481,-0.0001809157,2.002982
DateTime,Time_S,Volt1_V PS0,Volt2_V PS0,Curr1_A PS0,Curr2_A PS0
26-Jul-2023 11:17:19,1620,6.9971,0.8937342,-0.0001846357,2.002976
DateTime,Time_S,Volt1_V PS0,Volt2_V PS0,Curr1_A PS0,Curr2_A PS0
26-Jul-2023 11:17:24,1625,6.997144,0.8937118,-0.0001885107,2.002978
DateTime,Time_S,Volt1_V PS0,Volt2_V PS0,Curr1_A PS0,Curr2_A PS0
26-Jul-2023 11:17:29,1629,6.997122,0.8936886,-0.0001806832,2.002977
DateTime,Time_S,Volt1_V PS0,Volt2_V PS0,Curr1_A PS0,Curr2_A PS0
26-Jul-2023 11:17:33,1634,6.997044,0.893687,-0.0001706082,2.002977
DateTime,Time_S,Volt1_V PS0,Volt2_V PS0,Curr1_A PS0,Curr2_A PS0
26-Jul-2023 11:17:38,1639,6.997106,0.8935786,-0.0001647958,2.002971
DateTime,Time_S,Volt1_V PS0,Volt2_V PS0,Curr1_A PS0,Curr2_A PS0
26-Jul-2023 11:17:42,1643,6.9972,0.8935977,-0.0001882782,2.00297
DateTime,Time_S,Volt1_V PS0,Volt2_V PS0,Curr1_A PS0,Curr2_A PS0
26-Jul-2023 11:17:47,1648,6.99729,0.8935717,-0.0001876582,2.002974
DateTime,Time_S,Volt1_V PS0,Volt2_V PS0,Curr1_A PS0,Curr2_A PS0
26-Jul-2023 11:17:52,1652,6.997276,0.8936206,-0.0001729332,2.002998
DateTime,Time_S,Volt1_V PS0,Volt2_V PS0,Curr1_A PS0,Curr2_A PS0
26-Jul-2023 11:17:56,1657,6.997107,0.893634,-0.0001616183,2.003002
DateTime,Time_S,Volt1_V PS0,Volt2_V PS0,Curr1_A PS0,Curr2_A PS0
26-Jul-2023 11:18:01,1662,6.997139,0.8935517,-0.0001657258,2.002975
DateTime,Time_S,Volt1_V PS0,Volt2_V PS0,Curr1_A PS0,Curr2_A PS0
26-Jul-2023 11:18:06,1666,6.997236,0.8934935,-0.0001991282,2.002989
DateTime,Time_S,Volt1_V PS0,Volt2_V PS0,Curr1_A PS0,Curr2_A PS0
26-Jul-2023 11:18:10,1671,6.997176,0.8935888,-0.0001871932,2.002998
DateTime,Time_S,Volt1_V PS0,Volt2_V PS0,Curr1_A PS0,Curr2_A PS0
26-Jul-2023 11:18:15,1676,6.997264,0.8936291,-0.0001866507,2.002999
DateTime,Time_S,Volt1_V PS0,Volt2_V PS0,Curr1_A PS0,Curr2_A PS0
26-Jul-2023 11:18:19,1680,6.997252,0.8936585,-0.0001932382,2.002987
DateTime,Time_S,Volt1_V PS0,Volt2_V PS0,Curr1_A PS0,Curr2_A PS0
26-Jul-2023 11:18:24,1685,6.997259,0.8935904,-0.0001976557,2.003008
DateTime,Time_S,Volt1_V PS0,Volt2_V PS0,Curr1_A PS0,Curr2_A PS0
26-Jul-2023 11:18:29,1689,6.997103,0.8936723,-0.0001675857,2.003024
DateTime,Time_S,Volt1_V PS0,Volt2_V PS0,Curr1_A PS0,Curr2_A PS0
26-Jul-2023 11:18:33,1694,6.997162,0.8937224,-0.0001743282,2.003009
DateTime,Time_S,Volt1_V PS0,Volt2_V PS0,Curr1_A PS0,Curr2_A PS0
26-Jul-2023 11:18:38,1699,6.997185,0.8937041,-0.0001978882,2.002998
DateTime,Time_S,Volt1_V PS0,Volt2_V PS0,Curr1_A PS0,Curr2_A PS0
26-Jul-2023 11:18:42,1703,6.997178,0.8936768,-0.0001956407,2.003
DateTime,Time_S,Volt1_V PS0,Volt2_V PS0,Curr1_A PS0,Curr2_A PS0
26-Jul-2023 11:18:47,1708,6.997246,0.8935994,-0.0001945557,2.003001
DateTime,Time_S,Volt1_V PS0,Volt2_V PS0,Curr1_A PS0,Curr2_A PS0
26-Jul-2023 11:18:52,1712,6.997249,0.8936283,-0.0002057157,2.003014
DateTime,Time_S,Volt1_V PS0,Volt2_V PS0,Curr1_A PS0,Curr2_A PS0
26-Jul-2023 11:18:56,1717,6.997162,0.8937061,-0.0001745607,2.003006
DateTime,Time_S,Volt1_V PS0,Volt2_V PS0,Curr1_A PS0,Curr2_A PS0
26-Jul-2023 11:19:01,1722,6.997223,0.8936927,-0.0001851782,2.003002
DateTime,Time_S,Volt1_V PS0,Volt2_V PS0,Curr1_A PS0,Curr2_A PS0
26-Jul-2023 11:19:06,1726,6.997275,0.8938296,-0.0002031582,2.003005
DateTime,Time_S,Volt1_V PS0,Volt2_V PS0,Curr1_A PS0,Curr2_A PS0
26-Jul-2023 11:19:10,1731,6.99719,0.8938035,-0.0002012982,2.003007
DateTime,Time_S,Volt1_V PS0,Volt2_V PS0,Curr1_A PS0,Curr2_A PS0
26-Jul-2023 11:19:15,1736,6.997277,0.8937615,-0.0002001357,2.003011
DateTime,Time_S,Volt1_V PS0,Volt2_V PS0,Curr1_A PS0,Curr2_A PS0
26-Jul-2023 11:19:19,1740,6.997395,0.8939131,-0.0002072657,2.003008
DateTime,Time_S,Volt1_V PS0,Volt2_V PS0,Curr1_A PS0,Curr2_A PS0
26-Jul-2023 11:19:24,1745,6.99732,0.8937652,-0.0001784357,2.002991
DateTime,Time_S,Volt1_V PS0,Volt2_V PS0,Curr1_A PS0,Curr2_A PS0
26-Jul-2023 11:19:29,1749,6.997264,0.8937273,-0.0001783582,2.002984
DateTime,Time_S,Volt1_V PS0,Volt2_V PS0,Curr1_A PS0,Curr2_A PS0
26-Jul-2023 11:19:33,1754,6.997246,0.893773,-0.0001661133,2.003008
DateTime,Time_S,Volt1_V PS0,Volt2_V PS0,Curr1_A PS0,Curr2_A PS0
26-Jul-2023 11:19:38,1759,6.997299,0.8936597,-0.0001847132,2.002973
DateTime,Time_S,Volt1_V PS0,Volt2_V PS0,Curr1_A PS0,Curr2_A PS0
26-Jul-2023 11:19:42,1763,6.997254,0.893656,-0.0001739407,2.002954
DateTime,Time_S,Volt1_V PS0,Volt2_V PS0,Curr1_A PS0,Curr2_A PS0
26-Jul-2023 11:19:47,1768,6.997288,0.8936161,-0.0001872707,2.002995
DateTime,Time_S,Volt1_V PS0,Volt2_V PS0,Curr1_A PS0,Curr2_A PS0
26-Jul-2023 11:19:52,1772,6.997212,0.8936768,-0.0001899057,2.002986
DateTime,Time_S,Volt1_V PS0,Volt2_V PS0,Curr1_A PS0,Curr2_A PS0
26-Jul-2023 11:19:56,1777,6.997397,0.8937098,-0.0001995932,2.002982
DateTime,Time_S,Volt1_V PS0,Volt2_V PS0,Curr1_A PS0,Curr2_A PS0
26-Jul-2023 11:20:01,1782,6.997215,0.8937522,-0.0001972682,2.002984
DateTime,Time_S,Volt1_V PS0,Volt2_V PS0,Curr1_A PS0,Curr2_A PS0
26-Jul-2023 11:20:05,1786,6.997227,0.8937832,-0.0001928507,2.002986
DateTime,Time_S,Volt1_V PS0,Volt2_V PS0,Curr1_A PS0,Curr2_A PS0
26-Jul-2023 11:20:10,1791,6.99707,0.8937603,-0.0001815357,2.002995
DateTime,Time_S,Volt1_V PS0,Volt2_V PS0,Curr1_A PS0,Curr2_A PS0
26-Jul-2023 11:20:15,1795,6.997319,0.8937685,-0.0001837832,2.002993
DateTime,Time_S,Volt1_V PS0,Volt2_V PS0,Curr1_A PS0,Curr2_A PS0
26-Jul-2023 11:20:19,1800,6.997306,0.8937685,-0.0002014532,2.002994
DateTime,Time_S,Volt1_V PS0,Volt2_V PS0,Curr1_A PS0,Curr2_A PS0
26-Jul-2023 11:20:24,1805,6.997201,0.8937493,-0.0002095907,2.003016
DateTime,Time_S,Volt1_V PS0,Volt2_V PS0,Curr1_A PS0,Curr2_A PS0
26-Jul-2023 11:20:29,1809,6.997058,0.8937852,-0.0001771957,2.003011
DateTime,Time_S,Volt1_V PS0,Volt2_V PS0,Curr1_A PS0,Curr2_A PS0
26-Jul-2023 11:20:33,1814,6.997185,0.8937644,-0.0001792882,2.003
DateTime,Time_S,Volt1_V PS0,Volt2_V PS0,Curr1_A PS0,Curr2_A PS0
26-Jul-2023 11:20:38,1819,6.99716,0.8936438,-0.0002019182,2.002985
DateTime,Time_S,Volt1_V PS0,Volt2_V PS0,Curr1_A PS0,Curr2_A PS0
26-Jul-2023 11:20:42,1823,6.9972,0.8936352,-0.0001985082,2.002994
DateTime,Time_S,Volt1_V PS0,Volt2_V PS0,Curr1_A PS0,Curr2_A PS0
26-Jul-2023 11:20:47,1828,6.997145,0.8936157,-0.0001857982,2.002998
DateTime,Time_S,Volt1_V PS0,Volt2_V PS0,Curr1_A PS0,Curr2_A PS0
26-Jul-2023 11:20:52,1832,6.997036,0.893645,-0.0001735532,2.003002
DateTime,Time_S,Volt1_V PS0,Volt2_V PS0,Curr1_A PS0,Curr2_A PS0
26-Jul-2023 11:20:56,1837,6.997016,0.8936152,-0.0001664233,2.003003
DateTime,Time_S,Volt1_V PS0,Volt2_V PS0,Curr1_A PS0,Curr2_A PS0
26-Jul-2023 11:21:01,1842,6.997035,0.8935851,-0.0001713057,2.003018
DateTime,Time_S,Volt1_V PS0,Volt2_V PS0,Curr1_A PS0,Curr2_A PS0
26-Jul-2023 11:21:05,1846,6.997074,0.8935509,-0.0001828532,2.003004
DateTime,Time_S,Volt1_V PS0,Volt2_V PS0,Curr1_A PS0,Curr2_A PS0
26-Jul-2023 11:21:10,1851,6.997054,0.893696,-0.0001933932,2.00302
DateTime,Time_S,Volt1_V PS0,Volt2_V PS0,Curr1_A PS0,Curr2_A PS0
26-Jul-2023 11:21:15,1855,6.997109,0.8935835,-0.0001891307,2.003014
DateTime,Time_S,Volt1_V PS0,Volt2_V PS0,Curr1_A PS0,Curr2_A PS0
26-Jul-2023 11:21:19,1860,6.997095,0.8936882,-0.0001691357,2.003018
DateTime,Time_S,Volt1_V PS0,Volt2_V PS0,Curr1_A PS0,Curr2_A PS0
26-Jul-2023 11:21:24,1865,6.996997,0.8937155,-0.0001858757,2.003002
DateTime,Time_S,Volt1_V PS0,Volt2_V PS0,Curr1_A PS0,Curr2_A PS0
26-Jul-2023 11:21:29,1869,6.997105,0.8936112,-0.0002006007,2.003013
DateTime,Time_S,Volt1_V PS0,Volt2_V PS0,Curr1_A PS0,Curr2_A PS0
26-Jul-2023 11:21:33,1874,6.997109,0.8937424,-0.0001999807,2.003018
DateTime,Time_S,Volt1_V PS0,Volt2_V PS0,Curr1_A PS0,Curr2_A PS0
26-Jul-2023 11:21:38,1879,6.997137,0.8937216,-0.0002055607,2.003018
DateTime,Time_S,Volt1_V PS0,Volt2_V PS0,Curr1_A PS0,Curr2_A PS0
26-Jul-2023 11:21:42,1883,6.996996,0.8936915,-0.0001736307,2.003013
DateTime,Time_S,Volt1_V PS0,Volt2_V PS0,Curr1_A PS0,Curr2_A PS0
26-Jul-2023 11:21:47,1888,6.997116,0.8936601,-0.0001769632,2.003001
DateTime,Time_S,Volt1_V PS0,Volt2_V PS0,Curr1_A PS0,Curr2_A PS0
26-Jul-2023 11:21:52,1892,6.997122,0.8937008,-0.0001890532,2.003022
DateTime,Time_S,Volt1_V PS0,Volt2_V PS0,Curr1_A PS0,Curr2_A PS0
26-Jul-2023 11:21:56,1897,6.997259,0.893764,-0.0002035457,2.003024
DateTime,Time_S,Volt1_V PS0,Volt2_V PS0,Curr1_A PS0,Curr2_A PS0
26-Jul-2023 11:22:01,1902,6.997154,0.8937029,-0.0001984307,2.003008
DateTime,Time_S,Volt1_V PS0,Volt2_V PS0,Curr1_A PS0,Curr2_A PS0
26-Jul-2023 11:22:06,1906,6.997136,0.8936556,-0.0001856432,2.00302
DateTime,Time_S,Volt1_V PS0,Volt2_V PS0,Curr1_A PS0,Curr2_A PS0
26-Jul-2023 11:22:10,1911,6.997099,0.8937399,-0.0001756457,2.002996
DateTime,Time_S,Volt1_V PS0,Volt2_V PS0,Curr1_A PS0,Curr2_A PS0
26-Jul-2023 11:22:15,1915,6.997014,0.8937636,-0.0001719257,2.002997
DateTime,Time_S,Volt1_V PS0,Volt2_V PS0,Curr1_A PS0,Curr2_A PS0
26-Jul-2023 11:22:19,1920,6.997284,0.8937375,-0.0001898282,2.003002
DateTime,Time_S,Volt1_V PS0,Volt2_V PS0,Curr1_A PS0,Curr2_A PS0
26-Jul-2023 11:22:24,1925,6.99706,0.8936943,-0.0001813032,2.002992
DateTime,Time_S,Volt1_V PS0,Volt2_V PS0,Curr1_A PS0,Curr2_A PS0
26-Jul-2023 11:22:29,1929,6.997207,0.8936405,-0.0001899832,2.00299
DateTime,Time_S,Volt1_V PS0,Volt2_V PS0,Curr1_A PS0,Curr2_A PS0
26-Jul-2023 11:22:33,1934,6.997108,0.8936605,-0.0001862632,2.002979
DateTime,Time_S,Volt1_V PS0,Volt2_V PS0,Curr1_A PS0,Curr2_A PS0
26-Jul-2023 11:22:38,1939,6.997231,0.8936971,-0.0001937032,2.003006
DateTime,Time_S,Volt1_V PS0,Volt2_V PS0,Curr1_A PS0,Curr2_A PS0
26-Jul-2023 11:22:42,1943,6.997277,0.8936593,-0.0001912232,2.002994
DateTime,Time_S,Volt1_V PS0,Volt2_V PS0,Curr1_A PS0,Curr2_A PS0
26-Jul-2023 11:22:47,1948,6.997226,0.8937395,-0.0001845582,2.002999
DateTime,Time_S,Volt1_V PS0,Volt2_V PS0,Curr1_A PS0,Curr2_A PS0
26-Jul-2023 11:22:52,1952,6.997216,0.8936422,-0.0001820007,2.003008
DateTime,Time_S,Volt1_V PS0,Volt2_V PS0,Curr1_A PS0,Curr2_A PS0
26-Jul-2023 11:22:56,1957,6.997158,0.8936955,-0.0001694457,2.003016
DateTime,Time_S,Volt1_V PS0,Volt2_V PS0,Curr1_A PS0,Curr2_A PS0
26-Jul-2023 11:23:01,1962,6.997198,0.8937517,-0.0001663458,2.003017
DateTime,Time_S,Volt1_V PS0,Volt2_V PS0,Curr1_A PS0,Curr2_A PS0
26-Jul-2023 11:23:05,1966,6.997136,0.8936564,-0.0001743282,2.003017
DateTime,Time_S,Volt1_V PS0,Volt2_V PS0,Curr1_A PS0,Curr2_A PS0
26-Jul-2023 11:23:10,1971,6.997176,0.8937013,-0.0001727782,2.003007
DateTime,Time_S,Volt1_V PS0,Volt2_V PS0,Curr1_A PS0,Curr2_A PS0
26-Jul-2023 11:23:15,1975,6.997242,0.8937008,-0.0001950207,2.003027
DateTime,Time_S,Volt1_V PS0,Volt2_V PS0,Curr1_A PS0,Curr2_A PS0
26-Jul-2023 11:23:19,1980,6.997179,0.8936116,-0.0001967257,2.003015
DateTime,Time_S,Volt1_V PS0,Volt2_V PS0,Curr1_A PS0,Curr2_A PS0
26-Jul-2023 11:23:24,1985,6.997223,0.8935928,-0.0001918432,2.002999
DateTime,Time_S,Volt1_V PS0,Volt2_V PS0,Curr1_A PS0,Curr2_A PS0
26-Jul-2023 11:23:29,1989,6.997133,0.8935876,-0.0001998257,2.00301
DateTime,Time_S,Volt1_V PS0,Volt2_V PS0,Curr1_A PS0,Curr2_A PS0
26-Jul-2023 11:23:33,1994,6.997087,0.8936556,-0.0001837057,2.003003
DateTime,Time_S,Volt1_V PS0,Volt2_V PS0,Curr1_A PS0,Curr2_A PS0
26-Jul-2023 11:23:38,1999,6.997108,0.8936589,-0.0001804507,2.003018
DateTime,Time_S,Volt1_V PS0,Volt2_V PS0,Curr1_A PS0,Curr2_A PS0
26-Jul-2023 11:23:42,2003,6.997147,0.8936691,-0.0001733982,2.002996
DateTime,Time_S,Volt1_V PS0,Volt2_V PS0,Curr1_A PS0,Curr2_A PS0
26-Jul-2023 11:23:47,2008,6.996999,0.8937102,-0.0001688257,2.002996
DateTime,Time_S,Volt1_V PS0,Volt2_V PS0,Curr1_A PS0,Curr2_A PS0
26-Jul-2023 11:23:52,2012,6.996969,0.893755,-0.0001707632,2.003001
DateTime,Time_S,Volt1_V PS0,Volt2_V PS0,Curr1_A PS0,Curr2_A PS0
26-Jul-2023 11:23:56,2017,6.997079,0.8937688,-0.0001905257,2.002999
DateTime,Time_S,Volt1_V PS0,Volt2_V PS0,Curr1_A PS0,Curr2_A PS0
26-Jul-2023 11:24:01,2022,6.9971,0.8936593,-0.0001993607,2.003008
DateTime,Time_S,Volt1_V PS0,Volt2_V PS0,Curr1_A PS0,Curr2_A PS0
26-Jul-2023 11:24:05,2026,6.997207,0.8937249,-0.0001931607,2.002999
DateTime,Time_S,Volt1_V PS0,Volt2_V PS0,Curr1_A PS0,Curr2_A PS0
26-Jul-2023 11:24:10,2031,6.997084,0.8937253,-0.0001895182,2.003005
DateTime,Time_S,Volt1_V PS0,Volt2_V PS0,Curr1_A PS0,Curr2_A PS0
26-Jul-2023 11:24:15,2035,6.997109,0.8937135,-0.0001988957,2.002994
DateTime,Time_S,Volt1_V PS0,Volt2_V PS0,Curr1_A PS0,Curr2_A PS0
26-Jul-2023 11:24:19,2040,6.996931,0.8936471,-0.0001647958,2.003008
DateTime,Time_S,Volt1_V PS0,Volt2_V PS0,Curr1_A PS0,Curr2_A PS0
26-Jul-2023 11:24:24,2045,6.997032,0.893753,-0.0001657258,2.003016
DateTime,Time_S,Volt1_V PS0,Volt2_V PS0,Curr1_A PS0,Curr2_A PS0
26-Jul-2023 11:24:29,2049,6.997028,0.8937188,-0.0001702208,2.003019
DateTime,Time_S,Volt1_V PS0,Volt2_V PS0,Curr1_A PS0,Curr2_A PS0
26-Jul-2023 11:24:33,2054,6.996993,0.8937126,-0.0001746382,2.003016
DateTime,Time_S,Volt1_V PS0,Volt2_V PS0,Curr1_A PS0,Curr2_A PS0
26-Jul-2023 11:24:38,2059,6.997066,0.8937868,-0.0001911457,2.003009
DateTime,Time_S,Volt1_V PS0,Volt2_V PS0,Curr1_A PS0,Curr2_A PS0
26-Jul-2023 11:24:42,2063,6.997141,0.8937286,-0.0001978882,2.002999
DateTime,Time_S,Volt1_V PS0,Volt2_V PS0,Curr1_A PS0,Curr2_A PS0
26-Jul-2023 11:24:47,2068,6.997143,0.8938076,-0.0001845582,2.003016
DateTime,Time_S,Volt1_V PS0,Volt2_V PS0,Curr1_A PS0,Curr2_A PS0
26-Jul-2023 11:24:52,2072,6.997054,0.8937395,-0.0001638658,2.00302
DateTime,Time_S,Volt1_V PS0,Volt2_V PS0,Curr1_A PS0,Curr2_A PS0
26-Jul-2023 11:24:56,2077,6.997048,0.8937832,-0.0001740182,2.003031
DateTime,Time_S,Volt1_V PS0,Volt2_V PS0,Curr1_A PS0,Curr2_A PS0
26-Jul-2023 11:25:01,2082,6.997087,0.8936698,-0.0001748707,2.003035
DateTime,Time_S,Volt1_V PS0,Volt2_V PS0,Curr1_A PS0,Curr2_A PS0
26-Jul-2023 11:25:05,2086,6.99727,0.8936047,-0.0001964932,2.003025
DateTime,Time_S,Volt1_V PS0,Volt2_V PS0,Curr1_A PS0,Curr2_A PS0
26-Jul-2023 11:25:10,2091,6.997132,0.8937179,-0.0001906807,2.003029
DateTime,Time_S,Volt1_V PS0,Volt2_V PS0,Curr1_A PS0,Curr2_A PS0
26-Jul-2023 11:25:15,2095,6.997138,0.8938385,-0.0001844807,2.003032
DateTime,Time_S,Volt1_V PS0,Volt2_V PS0,Curr1_A PS0,Curr2_A PS0
26-Jul-2023 11:25:19,2100,6.997157,0.8937848,-0.0001692133,2.003021
DateTime,Time_S,Volt1_V PS0,Volt2_V PS0,Curr1_A PS0,Curr2_A PS0
26-Jul-2023 11:25:24,2105,6.997278,0.8937057,-0.0001768082,2.003037
DateTime,Time_S,Volt1_V PS0,Volt2_V PS0,Curr1_A PS0,Curr2_A PS0
26-Jul-2023 11:25:28,2109,6.997152,0.8938373,-0.0001663458,2.002996
DateTime,Time_S,Volt1_V PS0,Volt2_V PS0,Curr1_A PS0,Curr2_A PS0
26-Jul-2023 11:25:33,2114,6.99715,0.8938239,-0.0001812257,2.003008
DateTime,Time_S,Volt1_V PS0,Volt2_V PS0,Curr1_A PS0,Curr2_A PS0
26-Jul-2023 11:25:38,2118,6.99719,0.893841,-0.0001940132,2.003014
DateTime,Time_S,Volt1_V PS0,Volt2_V PS0,Curr1_A PS0,Curr2_A PS0
26-Jul-2023 11:25:42,2123,6.997163,0.8938198,-0.0002023832,2.003013
DateTime,Time_S,Volt1_V PS0,Volt2_V PS0,Curr1_A PS0,Curr2_A PS0
26-Jul-2023 11:25:47,2128,6.997221,0.8938577,-0.0001997482,2.003005
DateTime,Time_S,Volt1_V PS0,Volt2_V PS0,Curr1_A PS0,Curr2_A PS0
26-Jul-2023 11:25:51,2132,6.997212,0.8938887,-0.0001902157,2.003022
DateTime,Time_S,Volt1_V PS0,Volt2_V PS0,Curr1_A PS0,Curr2_A PS0
26-Jul-2023 11:25:56,2137,6.997221,0.8939493,-0.0001942457,2.003014
DateTime,Time_S,Volt1_V PS0,Volt2_V PS0,Curr1_A PS0,Curr2_A PS0
26-Jul-2023 11:26:01,2141,6.997112,0.8939799,-0.0001811482,2.003012
DateTime,Time_S,Volt1_V PS0,Volt2_V PS0,Curr1_A PS0,Curr2_A PS0
26-Jul-2023 11:26:05,2146,6.997173,0.893931,-0.0001995932,2.003014
DateTime,Time_S,Volt1_V PS0,Volt2_V PS0,Curr1_A PS0,Curr2_A PS0
26-Jul-2023 11:26:10,2151,6.997245,0.8938882,-0.0001721582,2.003015
DateTime,Time_S,Volt1_V PS0,Volt2_V PS0,Curr1_A PS0,Curr2_A PS0
26-Jul-2023 11:26:15,2155,6.997059,0.893876,-0.0001732432,2.003005
DateTime,Time_S,Volt1_V PS0,Volt2_V PS0,Curr1_A PS0,Curr2_A PS0
26-Jul-2023 11:26:19,2160,6.997148,0.8938829,-0.0001726232,2.003017
DateTime,Time_S,Volt1_V PS0,Volt2_V PS0,Curr1_A PS0,Curr2_A PS0
26-Jul-2023 11:26:24,2165,6.997086,0.8938846,-0.0001791332,2.002991
DateTime,Time_S,Volt1_V PS0,Volt2_V PS0,Curr1_A PS0,Curr2_A PS0
26-Jul-2023 11:26:28,2169,6.997211,0.8938878,-0.0001974232,2.002973
DateTime,Time_S,Volt1_V PS0,Volt2_V PS0,Curr1_A PS0,Curr2_A PS0
26-Jul-2023 11:26:33,2174,6.997088,0.8938361,-0.0001885107,2.003001
DateTime,Time_S,Volt1_V PS0,Volt2_V PS0,Curr1_A PS0,Curr2_A PS0
26-Jul-2023 11:26:38,2178,6.997086,0.8938634,-0.0001790557,2.003015
DateTime,Time_S,Volt1_V PS0,Volt2_V PS0,Curr1_A PS0,Curr2_A PS0
26-Jul-2023 11:26:42,2183,6.997186,0.8938239,-0.0001830857,2.003022
DateTime,Time_S,Volt1_V PS0,Volt2_V PS0,Curr1_A PS0,Curr2_A PS0
26-Jul-2023 11:26:47,2188,6.99714,0.8938882,-0.0001885107,2.003
DateTime,Time_S,Volt1_V PS0,Volt2_V PS0,Curr1_A PS0,Curr2_A PS0
26-Jul-2023 11:26:51,2192,6.997232,0.8938467,-0.0002046307,2.002999
DateTime,Time_S,Volt1_V PS0,Volt2_V PS0,Curr1_A PS0,Curr2_A PS0
26-Jul-2023 11:26:56,2197,6.997136,0.8938956,-0.0001768082,2.003006
DateTime,Time_S,Volt1_V PS0,Volt2_V PS0,Curr1_A PS0,Curr2_A PS0
26-Jul-2023 11:27:01,2201,6.997291,0.8938287,-0.0001797532,2.003013
DateTime,Time_S,Volt1_V PS0,Volt2_V PS0,Curr1_A PS0,Curr2_A PS0
26-Jul-2023 11:27:05,2206,6.997227,0.8938165,-0.0001732432,2.002998
DateTime,Time_S,Volt1_V PS0,Volt2_V PS0,Curr1_A PS0,Curr2_A PS0
26-Jul-2023 11:27:10,2211,6.997189,0.8938263,-0.0001870382,2.003001
DateTime,Time_S,Volt1_V PS0,Volt2_V PS0,Curr1_A PS0,Curr2_A PS0
26-Jul-2023 11:27:14,2215,6.99721,0.8937436,-0.0002001357,2.002995
DateTime,Time_S,Volt1_V PS0,Volt2_V PS0,Curr1_A PS0,Curr2_A PS0
26-Jul-2023 11:27:19,2220,6.997264,0.8938605,-0.0001890532,2.00302
DateTime,Time_S,Volt1_V PS0,Volt2_V PS0,Curr1_A PS0,Curr2_A PS0
26-Jul-2023 11:27:24,2224,6.99718,0.8938528,-0.0001855657,2.00302
DateTime,Time_S,Volt1_V PS0,Volt2_V PS0,Curr1_A PS0,Curr2_A PS0
26-Jul-2023 11:27:28,2229,6.997185,0.8938394,-0.0001830857,2.003005
DateTime,Time_S,Volt1_V PS0,Volt2_V PS0,Curr1_A PS0,Curr2_A PS0
26-Jul-2023 11:27:33,2234,6.997248,0.893929,-0.0001906807,2.003026
DateTime,Time_S,Volt1_V PS0,Volt2_V PS0,Curr1_A PS0,Curr2_A PS0
26-Jul-2023 11:27:38,2238,6.997177,0.8938956,-0.0001969582,2.003021
DateTime,Time_S,Volt1_V PS0,Volt2_V PS0,Curr1_A PS0,Curr2_A PS0
26-Jul-2023 11:27:42,2243,6.997116,0.893764,-0.0002042432,2.003027
DateTime,Time_S,Volt1_V PS0,Volt2_V PS0,Curr1_A PS0,Curr2_A PS0
26-Jul-2023 11:27:47,2248,6.997254,0.8937375,-0.0001998257,2.003011
